TransportationID,TripID,DepartureLocationCountry,DepartureLocationCity,ArrivalLocationCountry,ArrivalLocationCity,ShippingType,ShippingTypeDescription,LegStep,TripCosts,Departure_CO2e,Return_CO2e
EF016149,21609,AU,Sydney,AU,Brisbane,10,Economy Flight,1,185.0,111.6058,111.6058
EF016150,21610,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1793.0,1708.4588,1708.4588
EF016151,21611,CN,Beijing,RU,Moscow,10,Economy Flight,1,1167.0,820.8745,820.8745
EF016152,21612,AU,Sydney,AU,Perth,10,Economy Flight,1,567.0,485.8428,485.8428
BC006903,21613,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4791.0,2585.1574,2585.1574
BC006904,21613,SG,Singapore,DE,Frankfurt,12,Business Class Flight,2,5140.0,4222.6987,4222.6987
CA000723,21614,DE,Berlin,ES,Madrid,13,BMW 3 diesel,1,112.2,493.3779,493.3779
BC006905,21615,CN,Beijing,RU,Moscow,12,Business Class Flight,1,3929.0,2380.4493,2380.4493
CA000724,21616,US,New York,CA,Toronto,15,Volkswagen Golf petrol,1,95.79,178.5404,178.5404
EF016153,21617,BR,São Paulo,US,Miami,10,Economy Flight,1,1176.0,931.1467,931.1467
CA000725,21618,DE,Berlin,ES,Madrid,13,BMW 3 diesel,1,113.33,493.3779,493.3779
EF016154,21619,AU,Sydney,SG,Singapore,10,Economy Flight,1,974.0,891.4661,891.4661
EF016155,21620,MX,Mexico City,US,Miami,10,Economy Flight,1,420.0,304.0142,304.0142
EF016156,21621,AU,Sydney,AU,Brisbane,10,Economy Flight,1,234.0,111.6058,111.6058
EF016157,21622,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1767.0,1708.4588,1708.4588
EF016158,21623,ZA,Cape Town,ZA,Johannesburg,10,Economy Flight,1,138.0,188.4358,188.4358
EF016159,21624,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,626.0,251.2322,251.2322
BC006906,21625,AU,Sydney,SG,Singapore,12,Business Class Flight,1,3998.0,2585.1574,2585.1574
BC006907,21625,SG,Singapore,DE,Frankfurt,12,Business Class Flight,2,4809.0,4222.6987,4222.6987
EF016160,21626,DE,Berlin,GB,London,10,Economy Flight,1,150.0,142.504,142.504
EF016161,21627,BR,São Paulo,US,Miami,10,Economy Flight,1,1425.0,931.1467,931.1467
EF016162,21628,AU,Sydney,SG,Singapore,10,Economy Flight,1,885.0,891.4661,891.4661
EF016163,21629,BR,São Paulo,US,Miami,10,Economy Flight,1,1554.0,931.1467,931.1467
BC006908,21630,DE,Berlin,GB,London,12,Business Class Flight,1,509.0,213.7417,213.7417
BC006909,21631,US,New York,MX,Mexico City,12,Business Class Flight,1,1419.0,743.2958,743.2958
TR000686,21632,DE,Hamburg,FR,Paris,4,Train,1,236.0,24.8131,24.8131
TR000687,21632,DE,Hamburg,FR,Paris,4,Train,2,279.0,24.8131,24.8131
BC006910,21633,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1421.0,376.8229,376.8229
EF016164,21634,AU,Sydney,AE,Abu Dhabi,10,Economy Flight,1,1427.0,1708.567,1708.567
EF016165,21634,AE,Abu Dhabi,DE,Frankfurt,10,Economy Flight,2,825.0,688.6528,688.6528
BC006911,21635,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4886.0,2585.1574,2585.1574
BC006912,21635,SG,Singapore,DE,Frankfurt,12,Business Class Flight,2,6118.0,4222.6987,4222.6987
EF016166,21636,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1843.0,1053.7135,1053.7135
EF016167,21637,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1650.0,1708.4588,1708.4588
EF016168,21638,AU,Sydney,AE,Dubai,10,Economy Flight,1,1728.0,1354.7272,1354.7272
EF016169,21638,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,785.0,1008.2278,1008.2278
EF016170,21639,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1692.0,1123.9445,1123.9445
BC006913,21640,US,New York,JP,Tokyo,12,Business Class Flight,1,8173.0,4458.8928,4458.8928
EF016171,21641,MX,Mexico City,US,Miami,10,Economy Flight,1,383.0,304.0142,304.0142
BC006914,21642,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4825.0,2585.1574,2585.1574
CA000726,21643,US,New York,CA,Toronto,15,Volkswagen Golf petrol,1,84.22,178.5404,178.5404
EF016172,21644,DE,Berlin,IT,Rome,10,Economy Flight,1,208.0,174.5966,174.5966
EF016173,21645,DE,Berlin,ES,Madrid,10,Economy Flight,1,204.0,274.397,274.397
EF016174,21646,BR,São Paulo,US,Miami,10,Economy Flight,1,1363.0,931.1467,931.1467
EF016175,21647,AU,Sydney,AU,Perth,10,Economy Flight,1,405.0,485.8428,485.8428
BC006915,21648,AU,Sydney,SG,Singapore,12,Business Class Flight,1,5166.0,2585.1574,2585.1574
BC006916,21648,SG,Singapore,DE,Frankfurt,12,Business Class Flight,2,5518.0,4222.6987,4222.6987
EF016176,21649,BR,São Paulo,US,Miami,10,Economy Flight,1,1429.0,931.1467,931.1467
EF016177,21650,CN,Beijing,IN,New Delhi,10,Economy Flight,1,767.0,539.7169,539.7169
BC006917,21651,AU,Sydney,SG,Singapore,12,Business Class Flight,1,3664.0,2585.1574,2585.1574
EF016178,21652,AU,Sydney,SG,Singapore,10,Economy Flight,1,743.0,891.4661,891.4661
BC006918,21653,DE,Berlin,NL,Amsterdam,12,Business Class Flight,1,563.0,131.9226,131.9226
BC006919,21654,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1377.0,376.8229,376.8229
BC006920,21655,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,3389.0,1565.1219,1565.1219
EF016179,21656,AU,Sydney,SG,Singapore,10,Economy Flight,1,816.0,891.4661,891.4661
EF016180,21656,SG,Singapore,GR,Athens,10,Economy Flight,2,610.0,1281.0192,1281.0192
EF016181,21656,GR,Athens,DE,Frankfurt,10,Economy Flight,3,371.0,269.2088,269.2088
BC006921,21657,BR,São Paulo,PT,Lisbon,12,Business Class Flight,1,6232.0,3259.3199,3259.3199
BC006922,21658,DE,Berlin,ES,Madrid,12,Business Class Flight,1,610.0,411.5677,411.5677
EF016182,21659,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1799.0,1123.9445,1123.9445
BC006923,21660,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,2922.0,1565.1219,1565.1219
BC006924,21661,BR,São Paulo,ZA,Johannesburg,12,Business Class Flight,1,6036.0,3055.6576,3055.6576
EF016183,21662,DE,Berlin,FR,Paris,10,Economy Flight,1,157.0,130.8506,130.8506
EF016184,21663,AU,Sydney,SG,Singapore,10,Economy Flight,1,923.0,891.4661,891.4661
BC006925,21664,US,New York,CA,Toronto,12,Business Class Flight,1,1063.0,124.2913,124.2913
BC006926,21665,AU,Sydney,AE,Abu Dhabi,12,Business Class Flight,1,6018.0,4954.6635,4954.6635
BC006927,21665,AE,Abu Dhabi,DE,Frankfurt,12,Business Class Flight,2,2256.0,1997.0203,1997.0203
EF016185,21666,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,585.0,251.2322,251.2322
EF016186,21667,BR,São Paulo,US,Miami,10,Economy Flight,1,1044.0,931.1467,931.1467
EF016187,21668,US,New York,CA,Toronto,10,Economy Flight,1,328.0,82.8664,82.8664
EF016188,21669,AU,Sydney,SG,Singapore,10,Economy Flight,1,933.0,891.4661,891.4661
EF016189,21669,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1000.0,1456.1562,1456.1562
EF016190,21670,BR,São Paulo,US,Miami,10,Economy Flight,1,1492.0,931.1467,931.1467
EF016191,21671,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2097.0,1708.4588,1708.4588
EF016192,21672,BR,São Paulo,US,Miami,10,Economy Flight,1,1045.0,931.1467,931.1467
BC006928,21673,BR,São Paulo,ZA,Johannesburg,12,Business Class Flight,1,5970.0,3055.6576,3055.6576
FC000396,21674,BR,São Paulo,ZA,Johannesburg,11,First Class Flight,1,11659.0,4214.7053,4214.7053
EF016193,21675,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1603.0,1708.4588,1708.4588
BC006929,21676,AU,Sydney,CN,Shanghai,12,Business Class Flight,1,6455.0,3241.1036,3241.1036
BC006930,21676,CN,Shanghai,CN,Beijing,12,Business Class Flight,2,983.0,239.3489,239.3489
EF016194,21677,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1541.0,1708.4588,1708.4588
BC006931,21678,DE,Berlin,ES,Madrid,12,Business Class Flight,1,684.0,411.5677,411.5677
EF016195,21679,AU,Sydney,SG,Singapore,10,Economy Flight,1,1050.0,891.4661,891.4661
FC000397,21680,US,New York,CA,Toronto,11,First Class Flight,1,1835.0,124.2913,124.2913
EF016196,21681,CN,Beijing,RU,Moscow,10,Economy Flight,1,1082.0,820.8745,820.8745
BC006932,21682,US,New York,FR,Paris,12,Business Class Flight,1,7117.0,2405.8845,2405.8845
BC006933,21683,ZA,Cape Town,ZA,Johannesburg,12,Business Class Flight,1,547.0,282.6347,282.6347
EF016197,21684,DE,Berlin,ES,Madrid,10,Economy Flight,1,220.0,274.397,274.397
BC006934,21685,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,10198.0,4954.3495,4954.3495
BC006935,21686,DE,Berlin,ES,Madrid,12,Business Class Flight,1,607.0,411.5677,411.5677
EF016198,21687,US,New York,MX,Mexico City,10,Economy Flight,1,542.0,495.564,495.564
BC006936,21688,AU,Sydney,SG,Singapore,12,Business Class Flight,1,3527.0,2585.1574,2585.1574
BC006937,21689,US,New York,CA,Toronto,12,Business Class Flight,1,943.0,124.2913,124.2913
EF016199,21690,BR,São Paulo,US,Miami,10,Economy Flight,1,1083.0,931.1467,931.1467
BC006938,21691,DE,Berlin,FR,Paris,12,Business Class Flight,1,429.0,196.2627,196.2627
EF016200,21692,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1580.0,1053.7135,1053.7135
EF016201,21693,AU,Sydney,SG,Singapore,10,Economy Flight,1,1060.0,891.4661,891.4661
EF016202,21694,AU,Sydney,SG,Singapore,10,Economy Flight,1,758.0,891.4661,891.4661
EF016203,21694,SG,Singapore,GR,Athens,10,Economy Flight,2,546.0,1281.0192,1281.0192
EF016204,21694,GR,Athens,DE,Frankfurt,10,Economy Flight,3,464.0,269.2088,269.2088
EF016205,21695,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,673.0,251.2322,251.2322
EF016206,21696,AU,Sydney,SG,Singapore,10,Economy Flight,1,993.0,891.4661,891.4661
EF016207,21696,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1220.0,1456.1562,1456.1562
CA000727,21697,MX,Mexico City,US,Miami,16,BMW 3 plugin hybrid,1,231.47,409.3346,409.3346
EF016208,21698,CN,Beijing,RU,Moscow,10,Economy Flight,1,864.0,820.8745,820.8745
EF016209,21699,CN,Beijing,CN,Shanghai,10,Economy Flight,1,282.0,159.5767,159.5767
EF016210,21699,CN,Shanghai,GB,London,10,Economy Flight,2,1363.0,1304.9426,1304.9426
EF016211,21700,BR,São Paulo,US,Miami,10,Economy Flight,1,1054.0,931.1467,931.1467
EF016212,21701,AU,Sydney,AU,Perth,10,Economy Flight,1,438.0,485.8428,485.8428
CA000728,21702,US,New York,CA,Toronto,15,Volkswagen Golf petrol,1,84.53,178.5404,178.5404
CA000729,21703,DE,Berlin,FR,Paris,17,Fiat 500 electric,1,64.59,109.6652,109.6652
CA000730,21704,US,New York,CA,Toronto,15,Volkswagen Golf petrol,1,90.2,178.5404,178.5404
EF016213,21705,AU,Sydney,SG,Singapore,10,Economy Flight,1,979.0,891.4661,891.4661
EF016214,21705,SG,Singapore,GR,Athens,10,Economy Flight,2,654.0,1281.0192,1281.0192
EF016215,21705,GR,Athens,DE,Frankfurt,10,Economy Flight,3,333.0,269.2088,269.2088
EF016216,21706,DE,Berlin,NL,Amsterdam,10,Economy Flight,1,186.0,87.9543,87.9543
EF016217,21707,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2146.0,1708.4588,1708.4588
BC006939,21708,AU,Sydney,AU,Melbourne,12,Business Class Flight,1,581.0,156.7971,156.7971
FC000398,21709,CN,Beijing,AU,Sydney,11,First Class Flight,1,13913.0,5079.1088,5079.1088
EF016218,21710,AU,Sydney,AE,Abu Dhabi,10,Economy Flight,1,1385.0,1708.567,1708.567
EF016219,21710,AE,Abu Dhabi,DE,Frankfurt,10,Economy Flight,2,814.0,688.6528,688.6528
BC006940,21711,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1525.0,376.8229,376.8229
EF016220,21712,BR,São Paulo,US,Miami,10,Economy Flight,1,1246.0,931.1467,931.1467
BC006941,21713,MX,Mexico City,US,Miami,12,Business Class Flight,1,1514.0,455.9905,455.9905
EF016221,21714,BR,São Paulo,US,Dallas,10,Economy Flight,1,1664.0,1167.7216,1167.7216
EF016222,21714,US,Dallas,JP,Tokyo,10,Economy Flight,2,1197.0,1470.0091,1470.0091
BC006942,21715,US,New York,FR,Paris,12,Business Class Flight,1,6723.0,2405.8845,2405.8845
EF016223,21716,CN,Beijing,RU,Moscow,10,Economy Flight,1,1118.0,820.8745,820.8745
EF016224,21717,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1777.0,1123.9445,1123.9445
EF016225,21718,AU,Sydney,NZ,Auckland,10,Economy Flight,1,566.0,320.0855,320.0855
EF016226,21719,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,736.0,251.2322,251.2322
BC006943,21720,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,3012.0,1565.1219,1565.1219
EF016227,21721,CN,Beijing,RU,Moscow,10,Economy Flight,1,1200.0,820.8745,820.8745
EF016228,21722,BR,São Paulo,US,Miami,10,Economy Flight,1,1304.0,931.1467,931.1467
BC006944,21723,ZA,Cape Town,ZA,Johannesburg,12,Business Class Flight,1,529.0,282.6347,282.6347
BC006945,21724,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4917.0,2585.1574,2585.1574
EF016229,21725,BR,São Paulo,US,Dallas,10,Economy Flight,1,1367.0,1167.7216,1167.7216
EF016230,21725,US,Dallas,JP,Tokyo,10,Economy Flight,2,1145.0,1470.0091,1470.0091
EF016231,21726,CN,Beijing,RU,Moscow,10,Economy Flight,1,1189.0,820.8745,820.8745
BC006946,21727,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,3279.0,1565.1219,1565.1219
TR000688,21728,DE,Hamburg,DE,Berlin,4,Train,1,86.0,7.7739,7.7739
EF016232,21729,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,565.0,251.2322,251.2322
EF016233,21730,DE,Berlin,ES,Madrid,10,Economy Flight,1,191.0,274.397,274.397
EF016234,21731,AU,Sydney,CN,Beijing,10,Economy Flight,1,1045.0,1269.822,1269.822
EF016235,21732,CN,Beijing,RU,Moscow,10,Economy Flight,1,959.0,820.8745,820.8745
EF016236,21733,DE,Berlin,ES,Madrid,10,Economy Flight,1,225.0,274.397,274.397
EF016237,21734,ZA,Cape Town,ZA,Johannesburg,10,Economy Flight,1,138.0,188.4358,188.4358
BC006947,21735,DE,Berlin,IT,Rome,12,Business Class Flight,1,528.0,261.8772,261.8772
EF016238,21736,AU,Sydney,SG,Singapore,10,Economy Flight,1,1064.0,891.4661,891.4661
EF016239,21737,AU,Sydney,SG,Singapore,10,Economy Flight,1,1077.0,891.4661,891.4661
EF016240,21737,SG,Singapore,GR,Athens,10,Economy Flight,2,680.0,1281.0192,1281.0192
EF016241,21737,GR,Athens,DE,Frankfurt,10,Economy Flight,3,401.0,269.2088,269.2088
EF016242,21738,AU,Sydney,SG,Singapore,10,Economy Flight,1,917.0,891.4661,891.4661
EF016243,21738,SG,Singapore,GR,Athens,10,Economy Flight,2,601.0,1281.0192,1281.0192
EF016244,21738,GR,Athens,DE,Frankfurt,10,Economy Flight,3,354.0,269.2088,269.2088
EF016245,21739,CN,Beijing,RU,Moscow,10,Economy Flight,1,1142.0,820.8745,820.8745
BC006948,21740,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,3211.0,1565.1219,1565.1219
BC006949,21741,MX,Mexico City,US,Miami,12,Business Class Flight,1,1372.0,455.9905,455.9905
EF016246,21742,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1687.0,1708.4588,1708.4588
BC006950,21743,DE,Berlin,ES,Madrid,12,Business Class Flight,1,517.0,411.5677,411.5677
EF016247,21744,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2184.0,1708.4588,1708.4588
EF016248,21745,CN,Beijing,IN,New Delhi,10,Economy Flight,1,732.0,539.7169,539.7169
BC006951,21746,AU,Sydney,SG,Singapore,12,Business Class Flight,1,3650.0,2585.1574,2585.1574
EF016249,21747,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1680.0,1053.7135,1053.7135
BC006952,21748,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4760.0,2585.1574,2585.1574
BC006953,21749,BR,São Paulo,US,Dallas,12,Business Class Flight,1,4748.0,3386.269,3386.269
BC006954,21749,US,Dallas,JP,Tokyo,12,Business Class Flight,2,6179.0,4262.8708,4262.8708
BC006955,21750,DE,Berlin,IT,Rome,12,Business Class Flight,1,558.0,261.8772,261.8772
EF016250,21751,BR,São Paulo,US,Miami,10,Economy Flight,1,1523.0,931.1467,931.1467
BC006956,21752,US,New York,CA,Toronto,12,Business Class Flight,1,991.0,124.2913,124.2913
BC006957,21753,DE,Berlin,FR,Paris,12,Business Class Flight,1,581.0,196.2627,196.2627
EF016251,21754,AU,Sydney,SG,Singapore,10,Economy Flight,1,835.0,891.4661,891.4661
EF016252,21754,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1298.0,1456.1562,1456.1562
BC006958,21755,US,New York,MX,Mexico City,12,Business Class Flight,1,1739.0,743.2958,743.2958
BC006959,21756,BR,São Paulo,PT,Lisbon,12,Business Class Flight,1,8643.0,3259.3199,3259.3199
EF016253,21757,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2110.0,1708.4588,1708.4588
EF016254,21758,CN,Beijing,CN,Shanghai,10,Economy Flight,1,274.0,159.5767,159.5767
EF016255,21758,CN,Shanghai,AU,Sydney,10,Economy Flight,2,1032.0,1117.6628,1117.6628
EF016256,21759,MX,Mexico City,US,Miami,10,Economy Flight,1,494.0,304.0142,304.0142
EF016257,21760,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1301.0,1053.7135,1053.7135
EF016258,21761,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2036.0,1708.4588,1708.4588
BC006960,21762,DE,Berlin,ES,Madrid,12,Business Class Flight,1,594.0,411.5677,411.5677
EF016259,21763,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1577.0,1708.4588,1708.4588
EF016260,21764,AU,Sydney,SG,Singapore,10,Economy Flight,1,968.0,891.4661,891.4661
EF016261,21765,AU,Sydney,SG,Singapore,10,Economy Flight,1,894.0,891.4661,891.4661
EF016262,21766,AU,Sydney,AU,Perth,10,Economy Flight,1,572.0,485.8428,485.8428
EF016263,21767,AU,Sydney,SG,Singapore,10,Economy Flight,1,795.0,891.4661,891.4661
EF016264,21768,CN,Beijing,IN,New Delhi,10,Economy Flight,1,673.0,539.7169,539.7169
EF016265,21769,AU,Sydney,AU,Perth,10,Economy Flight,1,426.0,485.8428,485.8428
BC006961,21770,US,New York,MX,Mexico City,12,Business Class Flight,1,1543.0,743.2958,743.2958
EF016266,21771,DE,Berlin,ES,Madrid,10,Economy Flight,1,233.0,274.397,274.397
EF016267,21772,AU,Sydney,SG,Singapore,10,Economy Flight,1,851.0,891.4661,891.4661
BC006962,21773,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,2542.0,1565.1219,1565.1219
EF016268,21774,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1908.0,1053.7135,1053.7135
EF016269,21775,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,590.0,251.2322,251.2322
EF016270,21776,US,New York,MX,Mexico City,10,Economy Flight,1,565.0,495.564,495.564
BC006963,21777,AU,Sydney,SG,Singapore,12,Business Class Flight,1,5063.0,2585.1574,2585.1574
BC006964,21777,SG,Singapore,DE,Frankfurt,12,Business Class Flight,2,5730.0,4222.6987,4222.6987
BC006965,21778,BR,São Paulo,US,Miami,12,Business Class Flight,1,4825.0,2700.2268,2700.2268
EF016271,21779,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2257.0,1708.4588,1708.4588
BC006966,21780,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,9004.0,4954.3495,4954.3495
BC006967,21781,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,7229.0,4954.3495,4954.3495
EF016272,21782,AU,Sydney,SG,Singapore,10,Economy Flight,1,722.0,891.4661,891.4661
BC006968,21783,BR,São Paulo,US,Miami,12,Business Class Flight,1,6117.0,2700.2268,2700.2268
EF016273,21784,MX,Mexico City,US,Miami,10,Economy Flight,1,401.0,304.0142,304.0142
EF016274,21785,AU,Sydney,SG,Singapore,10,Economy Flight,1,1012.0,891.4661,891.4661
EF016275,21785,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,981.0,1456.1562,1456.1562
EF016276,21786,AU,Sydney,SG,Singapore,10,Economy Flight,1,773.0,891.4661,891.4661
EF016277,21786,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1371.0,1456.1562,1456.1562
EF016278,21787,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1916.0,1053.7135,1053.7135
EF016279,21788,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1313.0,1053.7135,1053.7135
EF016280,21789,ES,Madrid,PT,Lisbon,10,Economy Flight,1,104.0,76.035,76.035
BC006969,21790,AU,Sydney,CN,Shanghai,12,Business Class Flight,1,5881.0,3241.1036,3241.1036
BC006970,21790,CN,Shanghai,CN,Beijing,12,Business Class Flight,2,1012.0,239.3489,239.3489
EF016281,21791,AU,Sydney,SG,Singapore,10,Economy Flight,1,866.0,891.4661,891.4661
EF016282,21791,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1053.0,1456.1562,1456.1562
EF016283,21792,CN,Beijing,IN,New Delhi,10,Economy Flight,1,990.0,539.7169,539.7169
EF016284,21793,DE,Berlin,GB,London,10,Economy Flight,1,122.0,142.504,142.504
EF016285,21794,DE,Berlin,ES,Madrid,10,Economy Flight,1,199.0,274.397,274.397
BC006971,21795,US,New York,MX,Mexico City,12,Business Class Flight,1,1581.0,743.2958,743.2958
BC006972,21796,AU,Sydney,AE,Dubai,12,Business Class Flight,1,6501.0,3928.5655,3928.5655
BC006973,21796,AE,Dubai,DE,Frankfurt,12,Business Class Flight,2,2435.0,2923.7539,2923.7539
BC006974,21797,BR,São Paulo,US,Miami,12,Business Class Flight,1,4870.0,2700.2268,2700.2268
EF016286,21798,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1982.0,1708.4588,1708.4588
EF016287,21799,AU,Sydney,AE,Abu Dhabi,10,Economy Flight,1,1421.0,1708.567,1708.567
EF016288,21799,AE,Abu Dhabi,DE,Frankfurt,10,Economy Flight,2,593.0,688.6528,688.6528
EF016289,21800,AU,Sydney,SG,Singapore,10,Economy Flight,1,1034.0,891.4661,891.4661
EF016290,21801,MX,Mexico City,US,Miami,10,Economy Flight,1,442.0,304.0142,304.0142
EF016291,21802,CN,Beijing,IN,New Delhi,10,Economy Flight,1,780.0,539.7169,539.7169
EF016292,21803,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,565.0,251.2322,251.2322
BC006975,21804,US,New York,CA,Toronto,12,Business Class Flight,1,1039.0,124.2913,124.2913
EF016293,21805,CN,Beijing,IN,New Delhi,10,Economy Flight,1,935.0,539.7169,539.7169
FC000399,21806,US,New York,MX,Mexico City,11,First Class Flight,1,4505.0,743.2958,743.2958
EF016294,21807,DE,Berlin,ES,Madrid,10,Economy Flight,1,245.0,274.397,274.397
EF016295,21808,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,603.0,251.2322,251.2322
EF016296,21809,AU,Sydney,SG,Singapore,10,Economy Flight,1,1070.0,891.4661,891.4661
EF016297,21809,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1061.0,1456.1562,1456.1562
BC006976,21810,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,8160.0,4954.3495,4954.3495
BC006977,21811,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1608.0,376.8229,376.8229
EF016298,21812,BR,São Paulo,US,Miami,10,Economy Flight,1,1043.0,931.1467,931.1467
EF016299,21813,CN,Beijing,RU,Moscow,10,Economy Flight,1,977.0,820.8745,820.8745
EF016300,21814,AU,Sydney,AU,Brisbane,10,Economy Flight,1,193.0,111.6058,111.6058
EF016301,21815,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2089.0,1708.4588,1708.4588
EF016302,21816,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1765.0,1053.7135,1053.7135
EF016303,21817,DE,Berlin,ES,Madrid,10,Economy Flight,1,230.0,274.397,274.397
EF016304,21818,CN,Beijing,RU,Moscow,10,Economy Flight,1,969.0,820.8745,820.8745
TR000689,21819,DE,Berlin,NL,Amsterdam,4,Train,1,157.0,27.4334,27.4334
CA000731,21820,US,New York,CA,Toronto,16,BMW 3 plugin hybrid,1,160.67,101.2979,101.2979
EF016305,21821,CN,Beijing,IN,New Delhi,10,Economy Flight,1,842.0,539.7169,539.7169
EF016306,21822,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1598.0,1053.7135,1053.7135
EF016307,21823,DE,Berlin,IT,Rome,10,Economy Flight,1,152.0,174.5966,174.5966
EF016308,21824,AU,Sydney,AU,Brisbane,10,Economy Flight,1,195.0,111.6058,111.6058
